"","Date","大辊速度","1号辊轮速度","1号辊间隙","2号辊轮速度","2号辊间隙","3号辊轮速度","3号辊间隙","Forming Roller 辊轮速度","Forming Roller 定型辊间隙","1号冷辊入口温度","2号冷辊入口温度","Item","entry_type","Weight","Sugar","batch","Weight_smoothed"
"143",2024-05-28 05:53:45,23.2,81.2,0.1009,117.6,0.068,136,0.064,160.7,0.063,-13,-13.4,"DMPE 绿箭原味薄荷",3,35.45,"Sugar",2,35.348
"144",2024-05-28 06:06:03,23.2,81.2,0.1009,117.6,0.068,136,0.064,160.7,0.062,-13.6,-14.1,"DMPE 绿箭原味薄荷",3,35.12,"Sugar",2,35.318
"145",2024-05-28 06:06:07,23.2,81.2,0.1009,117.6,0.068,136,0.064,160.7,0.062,-13.6,-14.1,"DMPE 绿箭原味薄荷",3,35.28,"Sugar",2,35.296
"146",2024-05-28 06:16:22,23.2,81.2,0.1009,117.6,0.068,136,0.064,160.8,0.062,-13.9,-14.4,"DMPE 绿箭原味薄荷",3,35.04,"Sugar",2,35.27
"147",2024-05-28 06:16:25,23.2,81.2,0.1009,117.6,0.068,136,0.064,160.7,0.062,-13.8,-14.3,"DMPE 绿箭原味薄荷",3,35.39,"Sugar",2,35.256
"148",2024-05-28 06:32:54,22.9,81.2,0.1009,117.6,0.068,136,0.065,160.7,0.063,-14.1,-14.6,"DMPE 绿箭原味薄荷",3,35.2,"Sugar",2,35.206
"149",2024-05-28 06:32:58,22.9,81.2,0.1009,117.6,0.068,136,0.065,160.8,0.063,-14.1,-14.6,"DMPE 绿箭原味薄荷",3,35.32,"Sugar",2,35.246
"150",2024-05-28 06:45:03,22.9,81.2,0.1009,117.6,0.068,136,0.065,160.8,0.063,-14.3,-14.8,"DMPE 绿箭原味薄荷",3,35.15,"Sugar",2,35.22
"151",2024-05-28 06:45:16,22.9,81.2,0.1009,117.6,0.068,136,0.065,160.8,0.063,-14.3,-14.7,"DMPE 绿箭原味薄荷",3,35.26,"Sugar",2,35.264
"152",2024-05-28 06:45:20,22.9,81.2,0.1009,117.6,0.068,136,0.065,160.7,0.063,-14.3,-14.7,"DMPE 绿箭原味薄荷",3,35.15,"Sugar",2,35.216
"153",2024-05-28 06:48:47,22.9,81.2,0.1009,117.6,0.068,136,0.065,160.7,0.063,-14.4,-14.9,"DMPE 绿箭原味薄荷",3,34.88,"Sugar",2,35.152
"154",2024-05-28 06:48:49,22.9,81.2,0.1009,117.6,0.068,136,0.065,160.7,0.063,-14.4,-14.9,"DMPE 绿箭原味薄荷",3,35.01,"Sugar",2,35.09
"155",2024-05-28 06:48:53,22.9,81.2,0.1009,117.6,0.068,136,0.065,160.8,0.063,-14.5,-14.9,"DMPE 绿箭原味薄荷",3,35.06,"Sugar",2,35.072
"156",2024-05-28 06:48:56,22.9,81.2,0.1009,117.6,0.068,136,0.065,160.7,0.063,-14.5,-14.9,"DMPE 绿箭原味薄荷",3,35.11,"Sugar",2,35.042
"157",2024-05-28 06:56:53,22.9,81.2,0.1009,117.6,0.068,136,0.065,160.8,0.063,-14.6,-15.1,"DMPE 绿箭原味薄荷",3,35.24,"Sugar",2,35.06
"158",2024-05-28 06:57:02,22.9,81.2,0.1009,117.6,0.068,136,0.065,160.8,0.063,-14.6,-15.1,"DMPE 绿箭原味薄荷",3,35.34,"Sugar",2,35.152
"159",2024-05-28 07:17:19,22.9,81.2,0.1009,117.6,0.068,136,0.064,160.8,0.062,-12.8,-13.2,"DMPE 绿箭原味薄荷",3,35.18,"Sugar",2,35.186
"160",2024-05-28 07:17:23,22.9,81.2,0.1009,117.6,0.068,136,0.064,160.8,0.062,-12.8,-13.2,"DMPE 绿箭原味薄荷",3,35.31,"Sugar",2,35.236
"161",2024-05-28 07:23:07,22.9,81.2,0.1009,117.6,0.068,136,0.064,160.7,0.062,-12.5,-13,"DMPE 绿箭原味薄荷",3,35.1,"Sugar",2,35.234
"162",2024-05-28 07:23:11,22.9,81.2,0.1009,117.6,0.068,136,0.064,160.7,0.062,-12.5,-13,"DMPE 绿箭原味薄荷",3,35.2,"Sugar",2,35.226
"163",2024-05-28 07:26:02,22.9,81.2,0.1009,117.6,0.068,136,0.064,160.8,0.062,-13.1,-13.6,"DMPE 绿箭原味薄荷",3,35.11,"Sugar",2,35.18
"164",2024-05-28 07:26:07,22.9,81.2,0.1009,117.6,0.068,136,0.064,160.8,0.062,-13.2,-13.6,"DMPE 绿箭原味薄荷",3,35.18,"Sugar",2,35.18
"165",2024-05-28 07:37:24,22.9,81.2,0.1009,117.5,0.068,136,0.064,160.8,0.062,-13.9,-14.4,"DMPE 绿箭原味薄荷",3,35.26,"Sugar",2,35.17
"166",2024-05-28 07:37:26,22.9,81.2,0.1009,117.6,0.068,136,0.064,160.7,0.062,-13.9,-14.4,"DMPE 绿箭原味薄荷",3,35.24,"Sugar",2,35.198
"167",2024-05-28 07:37:30,22.9,81.2,0.1009,117.6,0.068,136,0.064,160.7,0.062,-14,-14.5,"DMPE 绿箭原味薄荷",3,35.2,"Sugar",2,35.198
"168",2024-05-28 07:49:30,22.9,81.2,0.1009,117.6,0.068,136,0.064,160.7,0.062,-14,-14.5,"DMPE 绿箭原味薄荷",3,35.38,"Sugar",2,35.252
"169",2024-05-28 07:49:34,22.9,81.2,0.1009,117.6,0.068,136,0.064,160.8,0.062,-14,-14.5,"DMPE 绿箭原味薄荷",3,35.14,"Sugar",2,35.244
"170",2024-05-28 08:03:35,22.9,81.2,0.1009,117.6,0.068,136,0.064,160.7,0.062,-14.5,-14.9,"DMPE 绿箭原味薄荷",3,35.04,"Sugar",2,35.2
"171",2024-05-28 08:03:39,22.9,81.2,0.1009,117.6,0.068,136,0.064,160.8,0.062,-14.5,-14.9,"DMPE 绿箭原味薄荷",3,35.02,"Sugar",2,35.156
"172",2024-05-28 08:03:43,22.9,81.2,0.1009,117.6,0.068,136,0.064,160.7,0.062,-14.4,-14.9,"DMPE 绿箭原味薄荷",3,35.2,"Sugar",2,35.156
"173",2024-05-28 08:08:26,22.9,81.2,0.1009,117.6,0.069,136,0.064,160.7,0.063,-14.1,-14.6,"DMPE 绿箭原味薄荷",3,35.25,"Sugar",2,35.13
"174",2024-05-28 08:08:29,22.9,81.2,0.1009,117.6,0.069,136,0.064,160.7,0.063,-14.1,-14.5,"DMPE 绿箭原味薄荷",3,35.22,"Sugar",2,35.146
"175",2024-05-28 08:09:02,22.9,81.2,0.1009,117.6,0.069,136,0.064,160.7,0.063,-14.1,-14.5,"DMPE 绿箭原味薄荷",3,35.3,"Sugar",2,35.198
"176",2024-05-28 08:09:08,22.9,81.2,0.1009,117.6,0.069,136,0.064,160.8,0.063,-14,-14.5,"DMPE 绿箭原味薄荷",3,35.38,"Sugar",2,35.27
"177",2024-05-28 08:29:38,21.8,81.2,0.1006,117.6,0.069,136,0.068,160.7,0.069,-10.4,-12.3,"DMPE 绿箭原味薄荷",3,35.25,"Sugar",2,35.28
"178",2024-05-28 08:29:41,21.8,81.2,0.1006,117.6,0.069,136,0.068,160.8,0.069,-10.4,-12.3,"DMPE 绿箭原味薄荷",3,35.08,"Sugar",2,35.246
"179",2024-05-28 08:47:55,23.1,81.2,0.1006,117.6,0.069,136,0.064,160.8,0.063,-11.1,-11.5,"DMPE 绿箭原味薄荷",3,35.33,"Sugar",2,35.268
"180",2024-05-28 08:47:58,23.1,81.2,0.1006,117.6,0.069,136,0.064,160.8,0.063,-11.1,-11.5,"DMPE 绿箭原味薄荷",3,35.35,"Sugar",2,35.278
"181",2024-05-28 08:51:25,23.1,81.2,0.1006,117.6,0.069,136,0.064,160.7,0.063,-11.8,-12.2,"DMPE 绿箭原味薄荷",3,35.33,"Sugar",2,35.268
"182",2024-05-28 08:51:29,23.1,81.2,0.1006,117.6,0.069,136,0.064,160.8,0.063,-11.8,-12.2,"DMPE 绿箭原味薄荷",3,35.24,"Sugar",2,35.266
"183",2024-05-28 08:59:12,23.6,81.2,0.1006,117.6,0.069,136,0.064,160.8,0.063,-12.5,-13,"DMPE 绿箭原味薄荷",3,35.35,"Sugar",2,35.32
"184",2024-05-28 09:11:45,23.6,81.2,0.1006,117.6,0.069,136,0.064,160.8,0.063,-13.7,-14.2,"DMPE 绿箭原味薄荷",3,35.35,"Sugar",2,35.324
"185",2024-05-28 09:11:48,23.6,81.2,0.1006,117.6,0.069,136,0.064,160.8,0.063,-13.7,-14.2,"DMPE 绿箭原味薄荷",3,35.37,"Sugar",2,35.328
"186",2024-05-28 09:40:34,22.4,81.2,0.1007,117.6,0.069,136,0.064,160.7,0.062,-10.3,-10.7,"DMPE 绿箭原味薄荷",3,35.22,"Sugar",2,35.306
"187",2024-05-28 09:40:38,22.4,81.2,0.1007,117.6,0.069,136,0.064,160.7,0.062,-10.3,-10.7,"DMPE 绿箭原味薄荷",3,35.27,"Sugar",2,35.312
"188",2024-05-28 09:49:03,23.5,82.9,0.1007,119.9,0.069,138.7,0.064,163.9,0.062,-9.9,-10.3,"DMPE 绿箭原味薄荷",3,35.35,"Sugar",2,35.312
"189",2024-05-28 09:49:06,23.5,82.9,0.1007,119.9,0.069,138.7,0.064,163.9,0.062,-9.9,-10.3,"DMPE 绿箭原味薄荷",3,35.28,"Sugar",2,35.298
"190",2024-05-28 09:55:01,23.1,81.2,0.1007,117.6,0.069,136,0.064,160.7,0.062,-11.7,-12.1,"DMPE 绿箭原味薄荷",3,35.18,"Sugar",2,35.26
"191",2024-05-28 09:55:05,23.1,81.2,0.1007,117.6,0.069,136,0.064,160.8,0.062,-11.7,-12.2,"DMPE 绿箭原味薄荷",3,35.21,"Sugar",2,35.258
"192",2024-05-28 10:02:00,23.5,82.1,0.1007,118.8,0.069,137.4,0.064,162.3,0.062,-12.4,-12.9,"DMPE 绿箭原味薄荷",3,35.21,"Sugar",2,35.246
"193",2024-05-28 10:02:09,23.5,82.1,0.1007,118.8,0.069,137.4,0.064,162.4,0.062,-12.4,-12.8,"DMPE 绿箭原味薄荷",3,35.31,"Sugar",2,35.238
"194",2024-05-28 10:09:26,23.5,82.1,0.1007,118.8,0.069,137.4,0.064,162.4,0.062,-13.2,-13.6,"DMPE 绿箭原味薄荷",3,35.25,"Sugar",2,35.232
"195",2024-05-28 10:09:31,23.5,82.1,0.1007,118.8,0.069,137.4,0.064,162.4,0.062,-13.2,-13.6,"DMPE 绿箭原味薄荷",3,35.17,"Sugar",2,35.23
"196",2024-05-28 10:18:25,23.5,82,0.1007,118.7,0.069,137.4,0.064,162.3,0.062,-14.1,-14.5,"DMPE 绿箭原味薄荷",3,35.14,"Sugar",2,35.216
"197",2024-05-28 10:18:28,23.5,82,0.1007,118.8,0.069,137.4,0.064,162.3,0.062,-14,-14.5,"DMPE 绿箭原味薄荷",3,35.3,"Sugar",2,35.234
"198",2024-05-28 10:33:05,23.3,81.2,0.1007,117.6,0.069,136,0.064,160.7,0.062,-15.2,-15.7,"DMPE 绿箭原味薄荷",3,35.21,"Sugar",2,35.214
"199",2024-05-28 10:33:18,23.3,81.2,0.1007,117.6,0.069,136,0.064,160.7,0.062,-15.3,-15.8,"DMPE 绿箭原味薄荷",3,35.2,"Sugar",2,35.204
"200",2024-05-28 10:53:06,23.3,81.2,0.1007,117.6,0.069,136,0.069,160.8,0.067,-12.1,-12.9,"DMPE 绿箭原味薄荷",3,35.31,"Sugar",2,35.232
"201",2024-05-28 10:53:09,23.3,81.2,0.1007,117.6,0.069,136,0.069,160.7,0.067,-12.1,-12.9,"DMPE 绿箭原味薄荷",3,35.03,"Sugar",2,35.21
"202",2024-05-28 11:07:56,23.1,81.2,0.1007,117.6,0.069,136,0.065,160.7,0.062,-14,-14.5,"DMPE 绿箭原味薄荷",3,35.21,"Sugar",2,35.192
"203",2024-05-28 11:08:17,23.1,81.2,0.1007,117.6,0.069,136,0.065,160.7,0.062,-14.1,-14.5,"DMPE 绿箭原味薄荷",3,35.01,"Sugar",2,35.152
"204",2024-05-28 11:29:08,21.5,81.2,0.1011,117.6,0.069,136,0.069,160.7,0.068,-13.2,-14.4,"DMPE 绿箭原味薄荷",3,35,"Sugar",2,35.112
"205",2024-05-28 11:39:31,21.7,81.2,0.1009,117.6,0.069,136,0.069,160.7,0.066,-12.7,-13.3,"DMPE 绿箭原味薄荷",3,35.35,"Sugar",2,35.12
"206",2024-05-28 11:39:35,21.7,81.2,0.1009,117.6,0.069,136,0.069,160.7,0.066,-12.6,-13.2,"DMPE 绿箭原味薄荷",3,35.36,"Sugar",2,35.186
"207",2024-05-28 11:50:00,23,81.2,0.1009,117.6,0.068,136,0.065,160.7,0.063,-11.5,-12,"DMPE 绿箭原味薄荷",3,35.17,"Sugar",2,35.178
"208",2024-05-28 11:50:02,23,81.2,0.1009,117.6,0.068,136,0.065,160.8,0.063,-11.5,-12,"DMPE 绿箭原味薄荷",3,35.17,"Sugar",2,35.21
"209",2024-05-28 11:58:15,23,81.2,0.1009,117.6,0.068,136,0.065,160.7,0.063,-14,-14.5,"DMPE 绿箭原味薄荷",3,35.31,"Sugar",2,35.272
"210",2024-05-28 11:58:17,23,81.2,0.1009,117.6,0.068,136,0.065,160.7,0.063,-14,-14.5,"DMPE 绿箭原味薄荷",3,35.33,"Sugar",2,35.268
"211",2024-05-28 12:12:11,22.3,81.2,0.1009,117.6,0.07,136,0.067,160.8,0.069,-11.1,-11.8,"DMPE 绿箭原味薄荷",3,35.37,"Sugar",2,35.27
"212",2024-05-28 12:12:24,22.3,81.2,0.1009,117.6,0.07,136,0.067,160.8,0.069,-11.1,-11.8,"DMPE 绿箭原味薄荷",3,35.42,"Sugar",2,35.32
"213",2024-05-28 12:20:38,23,81.2,0.1009,117.6,0.069,136,0.065,160.8,0.065,-10.5,-11,"DMPE 绿箭原味薄荷",3,35.33,"Sugar",2,35.352
"214",2024-05-28 12:20:44,23,81.2,0.1009,117.6,0.069,136,0.065,160.8,0.065,-10.6,-11.1,"DMPE 绿箭原味薄荷",3,35.19,"Sugar",2,35.328
"215",2024-05-28 12:26:03,23,81.2,0.1009,117.6,0.069,136,0.065,160.8,0.065,-12.3,-12.8,"DMPE 绿箭原味薄荷",3,35.16,"Sugar",2,35.294
"216",2024-05-28 12:30:32,23,81.2,0.1009,117.6,0.069,136,0.065,160.7,0.065,-13.3,-13.8,"DMPE 绿箭原味薄荷",3,35.22,"Sugar",2,35.264
"217",2024-05-28 12:30:35,23,81.2,0.1009,117.6,0.069,136,0.065,160.7,0.065,-13.4,-13.8,"DMPE 绿箭原味薄荷",3,35.32,"Sugar",2,35.244
"218",2024-05-28 12:30:45,23,81.2,0.1009,117.6,0.069,136,0.065,160.7,0.065,-13.4,-13.8,"DMPE 绿箭原味薄荷",3,35.21,"Sugar",2,35.22
"219",2024-05-28 12:42:45,23.2,81.2,0.1009,117.6,0.069,136,0.065,160.7,0.065,-14.4,-14.9,"DMPE 绿箭原味薄荷",3,35.05,"Sugar",2,35.192
"220",2024-05-28 12:42:49,23.2,81.2,0.1009,117.6,0.069,136,0.065,160.7,0.065,-14.4,-14.9,"DMPE 绿箭原味薄荷",3,34.99,"Sugar",2,35.158
"221",2024-05-28 12:54:34,23.2,81.2,0.1009,117.6,0.069,136,0.065,160.7,0.065,-15.4,-15.9,"DMPE 绿箭原味薄荷",3,35.26,"Sugar",2,35.166
"222",2024-05-28 12:54:38,23.2,81.2,0.1009,117.6,0.069,136,0.065,160.7,0.065,-15.4,-15.9,"DMPE 绿箭原味薄荷",3,35.19,"Sugar",2,35.14
"223",2024-05-28 13:07:25,23.2,81.2,0.1009,117.6,0.069,136,0.065,160.8,0.065,-14.5,-15,"DMPE 绿箭原味薄荷",3,35.19,"Sugar",2,35.136
"224",2024-05-28 13:07:27,23.2,81.2,0.1009,117.6,0.069,136,0.065,160.8,0.065,-14.5,-15,"DMPE 绿箭原味薄荷",3,35.02,"Sugar",2,35.13
"225",2024-05-28 13:07:31,23.2,81.2,0.1009,117.6,0.069,136,0.065,160.7,0.065,-14.5,-15,"DMPE 绿箭原味薄荷",3,35.16,"Sugar",2,35.164
"226",2024-05-28 13:09:46,23.2,81.2,0.1009,117.6,0.069,136,0.065,160.7,0.065,-14.3,-14.7,"DMPE 绿箭原味薄荷",3,35.13,"Sugar",2,35.138
"227",2024-05-28 13:09:50,23.2,81.2,0.1009,117.6,0.069,136,0.065,160.7,0.065,-14.3,-14.7,"DMPE 绿箭原味薄荷",3,35.07,"Sugar",2,35.114
"228",2024-05-28 13:09:54,23.2,81.2,0.1009,117.6,0.069,136,0.065,160.7,0.065,-14.3,-14.7,"DMPE 绿箭原味薄荷",3,35.1,"Sugar",2,35.096
"229",2024-05-28 13:23:59,23.2,81.2,0.1009,117.6,0.069,136,0.065,160.7,0.065,-14.3,-14.8,"DMPE 绿箭原味薄荷",3,35.38,"Sugar",2,35.168
"230",2024-05-28 13:24:02,23.2,81.2,0.1009,117.6,0.069,136,0.065,160.7,0.065,-14.3,-14.8,"DMPE 绿箭原味薄荷",3,35.2,"Sugar",2,35.176
"231",2024-05-28 13:36:44,23.2,81.2,0.1009,117.6,0.069,136,0.065,160.7,0.07,-12.3,-13.1,"DMPE 绿箭原味薄荷",3,35.14,"Sugar",2,35.178
"232",2024-05-28 13:39:47,23.4,83.7,0.1009,121.1,0.069,140.1,0.065,165.6,0.064,-12.6,-13.2,"DMPE 绿箭原味薄荷",3,35.12,"Sugar",2,35.188
"233",2024-05-28 13:39:50,23.4,83.7,0.1009,121.1,0.069,140.1,0.065,165.5,0.064,-12.5,-13.1,"DMPE 绿箭原味薄荷",3,35.25,"Sugar",2,35.218
"234",2024-05-28 13:54:43,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.5,0.064,-14.3,-14.7,"DMPE 绿箭原味薄荷",3,35.1,"Sugar",2,35.162
"235",2024-05-28 13:54:45,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.5,0.064,-14.3,-14.7,"DMPE 绿箭原味薄荷",3,35.12,"Sugar",2,35.146
"236",2024-05-28 13:59:02,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.6,0.064,-14.6,-15.1,"DMPE 绿箭原味薄荷",3,35.25,"Sugar",2,35.168
"237",2024-05-28 13:59:04,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.5,0.064,-14.6,-15.1,"DMPE 绿箭原味薄荷",3,35.22,"Sugar",2,35.188
"238",2024-05-28 14:08:49,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.6,0.064,-15.4,-15.8,"DMPE 绿箭原味薄荷",3,35.14,"Sugar",2,35.166
"239",2024-05-28 14:08:52,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.5,0.064,-15.4,-15.8,"DMPE 绿箭原味薄荷",3,35.07,"Sugar",2,35.16
"240",2024-05-28 14:14:56,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.6,0.064,-14.6,-15.1,"DMPE 绿箭原味薄荷",3,35.39,"Sugar",2,35.214
"241",2024-05-28 14:15:00,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.6,0.064,-14.6,-15.1,"DMPE 绿箭原味薄荷",3,35.43,"Sugar",2,35.25
"242",2024-05-28 14:19:31,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.6,0.064,-14,-14.5,"DMPE 绿箭原味薄荷",3,35.15,"Sugar",2,35.236
"243",2024-05-28 14:19:36,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.6,0.064,-14.1,-14.5,"DMPE 绿箭原味薄荷",3,35.21,"Sugar",2,35.25
"244",2024-05-28 14:31:12,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.6,0.064,-14.1,-14.6,"DMPE 绿箭原味薄荷",3,35.24,"Sugar",2,35.284
"245",2024-05-28 14:31:14,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.6,0.064,-14.1,-14.6,"DMPE 绿箭原味薄荷",3,35.23,"Sugar",2,35.252
"246",2024-05-28 14:38:19,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.5,0.064,-14.2,-14.7,"DMPE 绿箭原味薄荷",3,35.21,"Sugar",2,35.208
"247",2024-05-28 14:38:22,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.5,0.064,-14.2,-14.7,"DMPE 绿箭原味薄荷",3,35.1,"Sugar",2,35.198
"248",2024-05-28 14:51:09,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.5,0.064,-14.4,-14.9,"DMPE 绿箭原味薄荷",3,35.3,"Sugar",2,35.216
"249",2024-05-28 14:51:12,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.5,0.064,-14.4,-14.9,"DMPE 绿箭原味薄荷",3,35.3,"Sugar",2,35.228
"250",2024-05-28 14:51:15,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.5,0.064,-14.4,-14.9,"DMPE 绿箭原味薄荷",3,35.35,"Sugar",2,35.252
"251",2024-05-28 15:00:01,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.6,0.064,-12.2,-12.7,"DMPE 绿箭原味薄荷",3,35.62,"Sugar",2,35.334
"252",2024-05-28 15:00:05,23.7,83.7,0.1009,121.1,0.069,140.1,0.065,165.6,0.064,-12.2,-12.7,"DMPE 绿箭原味薄荷",3,35.46,"Sugar",2,35.406
"253",2024-05-28 15:08:39,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.6,0.064,-13.3,-13.8,"DMPE 绿箭原味薄荷",3,34.99,"Sugar",2,35.344
"254",2024-05-28 15:08:44,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.5,0.064,-13.3,-13.8,"DMPE 绿箭原味薄荷",3,35.02,"Sugar",2,35.288
"255",2024-05-28 15:17:37,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.6,0.064,-14.2,-14.7,"DMPE 绿箭原味薄荷",3,35.36,"Sugar",2,35.29
"256",2024-05-28 15:17:41,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.6,0.064,-14.2,-14.7,"DMPE 绿箭原味薄荷",3,35.41,"Sugar",2,35.248
"257",2024-05-28 15:27:26,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.6,0.064,-14.9,-15.3,"DMPE 绿箭原味薄荷",3,35.21,"Sugar",2,35.198
"258",2024-05-28 15:27:29,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.5,0.064,-14.9,-15.4,"DMPE 绿箭原味薄荷",3,35.03,"Sugar",2,35.206
"259",2024-05-28 15:39:25,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.6,0.064,-15.3,-15.7,"DMPE 绿箭原味薄荷",3,35.24,"Sugar",2,35.25
"260",2024-05-28 15:39:28,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.5,0.064,-15.3,-15.8,"DMPE 绿箭原味薄荷",3,35.19,"Sugar",2,35.216
"261",2024-05-28 15:47:12,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.6,0.064,-14.7,-15.2,"DMPE 绿箭原味薄荷",3,35.32,"Sugar",2,35.198
"262",2024-05-28 15:47:15,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.6,0.064,-14.7,-15.2,"DMPE 绿箭原味薄荷",3,35.26,"Sugar",2,35.208
"263",2024-05-28 15:54:50,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.5,0.064,-13.8,-14.3,"DMPE 绿箭原味薄荷",3,35.11,"Sugar",2,35.224
"264",2024-05-28 15:54:53,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.6,0.064,-13.8,-14.3,"DMPE 绿箭原味薄荷",3,35,"Sugar",2,35.176
"265",2024-05-28 16:06:40,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.6,0.064,-14.4,-14.9,"DMPE 绿箭原味薄荷",3,35.31,"Sugar",2,35.2
"266",2024-05-28 16:06:44,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.6,0.064,-14.4,-14.9,"DMPE 绿箭原味薄荷",3,35.32,"Sugar",2,35.2
"267",2024-05-28 16:12:13,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.6,0.064,-14.5,-15,"DMPE 绿箭原味薄荷",3,35.04,"Sugar",2,35.156
"268",2024-05-28 16:12:17,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.6,0.064,-14.5,-15,"DMPE 绿箭原味薄荷",3,35.18,"Sugar",2,35.17
"269",2024-05-28 16:12:49,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.6,0.064,-14.5,-14.9,"DMPE 绿箭原味薄荷",3,35.16,"Sugar",2,35.202
"270",2024-05-28 16:12:53,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.6,0.064,-14.5,-14.9,"DMPE 绿箭原味薄荷",3,35.03,"Sugar",2,35.146
"271",2024-05-28 16:23:59,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.6,0.064,-14.4,-14.9,"DMPE 绿箭原味薄荷",3,35.11,"Sugar",2,35.104
"272",2024-05-28 16:24:02,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.5,0.064,-14.4,-14.9,"DMPE 绿箭原味薄荷",3,35.15,"Sugar",2,35.126
"273",2024-05-28 16:36:10,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.6,0.064,-13.9,-14.4,"DMPE 绿箭原味薄荷",3,35.31,"Sugar",2,35.152
"274",2024-05-28 16:36:12,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.5,0.064,-13.8,-14.4,"DMPE 绿箭原味薄荷",3,34.89,"Sugar",2,35.098
"275",2024-05-28 16:36:17,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.5,0.064,-13.8,-14.3,"DMPE 绿箭原味薄荷",3,35.16,"Sugar",2,35.124
"276",2024-05-28 16:40:41,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.5,0.064,-14,-14.5,"DMPE 绿箭原味薄荷",3,35.42,"Sugar",2,35.186
"277",2024-05-28 16:40:44,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.5,0.064,-14,-14.5,"DMPE 绿箭原味薄荷",3,35.36,"Sugar",2,35.228
"278",2024-05-28 16:40:49,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.6,0.064,-14,-14.5,"DMPE 绿箭原味薄荷",3,35.38,"Sugar",2,35.242
"279",2024-05-28 16:40:53,23.9,83.7,0.1009,121.1,0.069,140.1,0.064,165.6,0.064,-13.9,-14.5,"DMPE 绿箭原味薄荷",3,35.25,"Sugar",2,35.314
"280",2024-05-28 16:50:32,23.7,83.7,0.1009,121.1,0.067,140.1,0.064,165.6,0.064,-14.8,-15.3,"DMPE 绿箭原味薄荷",3,34.96,"Sugar",2,35.274
"281",2024-05-28 16:50:35,23.7,83.7,0.1009,121.1,0.067,140.1,0.064,165.6,0.064,-14.8,-15.3,"DMPE 绿箭原味薄荷",3,34.98,"Sugar",2,35.186
"282",2024-05-28 16:50:42,23.7,83.7,0.1009,121.1,0.067,140.1,0.064,165.6,0.064,-14.8,-15.4,"DMPE 绿箭原味薄荷",3,35.34,"Sugar",2,35.182
"283",2024-05-28 16:50:49,23.7,83.7,0.1009,121.1,0.067,140.1,0.064,165.5,0.064,-14.9,-15.4,"DMPE 绿箭原味薄荷",3,35.42,"Sugar",2,35.19
"284",2024-05-28 16:50:50,23.7,83.7,0.1009,121.1,0.067,140.1,0.064,165.5,0.064,-14.9,-15.4,"DMPE 绿箭原味薄荷",3,35.43,"Sugar",2,35.226
"285",2024-05-28 16:50:55,23.7,83.7,0.1009,121.1,0.067,140.1,0.064,165.6,0.064,-14.9,-15.4,"DMPE 绿箭原味薄荷",3,35.28,"Sugar",2,35.29
